TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
6,A,2020,2020,11,Taxes on production and imports less subsidies,-34.9,6
6,A,2020,2020,11,Compensation of employees,60.7,6
6,A,2020,2020,11,"Agriculture, forestry, fishing, and hunting",162.9,6
6,A,2020,2020,11,Gross operating surplus,137.1,6
6,A,2020,2020,111CA,Taxes on production and imports less subsidies,-34.7,6
6,A,2020,2020,111CA,Compensation of employees,30.6,6
6,A,2020,2020,111CA,Farms,119.0,6
6,A,2020,2020,111CA,Gross operating surplus,123.1,6
6,A,2020,2020,113FF,Gross operating surplus,14.0,6
6,A,2020,2020,113FF,Taxes on production and imports less subsidies,-0.2,6
6,A,2020,2020,113FF,Compensation of employees,30.1,6
6,A,2020,2020,113FF,"Forestry, fishing, and related activities",43.9,6
6,A,2020,2020,21,Taxes on production and imports less subsidies,36.3,6
6,A,2020,2020,21,Compensation of employees,70.2,6
6,A,2020,2020,21,Mining,201.9,6
6,A,2020,2020,21,Gross operating surplus,95.5,6
6,A,2020,2020,211,Taxes on production and imports less subsidies,32.7,6
6,A,2020,2020,211,Compensation of employees,27.6,6
6,A,2020,2020,211,Oil and gas extraction,103.3,6
6,A,2020,2020,211,Gross operating surplus,42.9,6
6,A,2020,2020,212,Taxes on production and imports less subsidies,4.3,6
6,A,2020,2020,212,Compensation of employees,17.5,6
6,A,2020,2020,212,"Mining, except oil and gas",57.2,6
6,A,2020,2020,212,Gross operating surplus,35.4,6
6,A,2020,2020,213,Gross operating surplus,17.1,6
6,A,2020,2020,213,Taxes on production and imports less subsidies,-0.7,6
6,A,2020,2020,213,Compensation of employees,25.0,6
6,A,2020,2020,213,Support activities for mining,41.4,6
6,A,2020,2020,22,Taxes on production and imports less subsidies,66.2,6
6,A,2020,2020,22,Compensation of employees,93.5,6
6,A,2020,2020,22,Utilities,345.7,6
6,A,2020,2020,22,Gross operating surplus,186.0,6
6,A,2020,2020,23,Gross operating surplus,414.4,6
6,A,2020,2020,23,Construction,957.8,6
6,A,2020,2020,23,Compensation of employees,597.8,6
6,A,2020,2020,23,Taxes on production and imports less subsidies,-54.4,6
6,A,2020,2020,311FT,Taxes on production and imports less subsidies,21.4,6
6,A,2020,2020,311FT,Compensation of employees,127.6,6
6,A,2020,2020,311FT,Food and beverage and tobacco products,289.2,6
6,A,2020,2020,311FT,Gross operating surplus,140.2,6
6,A,2020,2020,313TT,Taxes on production and imports less subsidies,-0.4,6
6,A,2020,2020,313TT,Compensation of employees,11.5,6
6,A,2020,2020,313TT,Textile mills and textile product mills,15.9,6
6,A,2020,2020,313TT,Gross operating surplus,4.7,6
6,A,2020,2020,315AL,Taxes on production and imports less subsidies,-0.8,6
6,A,2020,2020,315AL,Compensation of employees,6.7,6
6,A,2020,2020,315AL,Apparel and leather and allied products,9.5,6
6,A,2020,2020,315AL,Gross operating surplus,3.5,6
6,A,2020,2020,31G,Taxes on production and imports less subsidies,32.9,6
6,A,2020,2020,31G,Compensation of employees,1115.1,6
6,A,2020,2020,31G,Manufacturing,2149.5,6
6,A,2020,2020,31G,Gross operating surplus,1001.6,6
6,A,2020,2020,31ND,Taxes on production and imports less subsidies,38.5,6
6,A,2020,2020,31ND,Gross operating surplus,523.8,6
6,A,2020,2020,31ND,Nondurable goods,949.3,6
6,A,2020,2020,31ND,Compensation of employees,387.1,6
6,A,2020,2020,321,Taxes on production and imports less subsidies,-1.1,6
6,A,2020,2020,321,Gross operating surplus,18.6,6
6,A,2020,2020,321,Wood products,42.9,6
6,A,2020,2020,321,Compensation of employees,25.4,6
6,A,2020,2020,322,Gross operating surplus,32.1,6
6,A,2020,2020,322,Paper products,65.0,6
6,A,2020,2020,322,Compensation of employees,32.0,6
6,A,2020,2020,322,Taxes on production and imports less subsidies,1.0,6
6,A,2020,2020,323,Gross operating surplus,13.8,6
6,A,2020,2020,323,Printing and related support activities,36.5,6
6,A,2020,2020,323,Compensation of employees,24.4,6
6,A,2020,2020,323,Taxes on production and imports less subsidies,-1.8,6
6,A,2020,2020,324,Gross operating surplus,36.6,6
6,A,2020,2020,324,Petroleum and coal products,60.5,6
6,A,2020,2020,324,Compensation of employees,20.0,6
6,A,2020,2020,324,Taxes on production and imports less subsidies,3.8,6
6,A,2020,2020,325,Taxes on production and imports less subsidies,15.7,6
6,A,2020,2020,325,Gross operating surplus,262.6,6
6,A,2020,2020,325,Chemical products,392.5,6
6,A,2020,2020,325,Compensation of employees,114.2,6
6,A,2020,2020,326,Taxes on production and imports less subsidies,-0.5,6
6,A,2020,2020,326,Gross operating surplus,30.2,6
6,A,2020,2020,326,Plastics and rubber products,80.3,6
6,A,2020,2020,326,Compensation of employees,50.6,6
6,A,2020,2020,327,Gross operating surplus,32.6,6
6,A,2020,2020,327,Nonmetallic mineral products,63.8,6
6,A,2020,2020,327,Compensation of employees,31.4,6
6,A,2020,2020,327,Taxes on production and imports less subsidies,-0.2,6
6,A,2020,2020,331,Compensation of employees,30.9,6
6,A,2020,2020,331,Primary metals,56.2,6
6,A,2020,2020,331,Gross operating surplus,24.1,6
6,A,2020,2020,331,Taxes on production and imports less subsidies,1.2,6
6,A,2020,2020,332,Compensation of employees,101.7,6
6,A,2020,2020,332,Fabricated metal products,148.2,6
6,A,2020,2020,332,Gross operating surplus,52.9,6
6,A,2020,2020,332,Taxes on production and imports less subsidies,-6.4,6
6,A,2020,2020,333,Compensation of employees,96.1,6
6,A,2020,2020,333,Machinery,150.0,6
6,A,2020,2020,333,Taxes on production and imports less subsidies,-2.9,6
6,A,2020,2020,333,Gross operating surplus,56.8,6
6,A,2020,2020,334,Taxes on production and imports less subsidies,5.7,6
6,A,2020,2020,334,Compensation of employees,169.9,6
6,A,2020,2020,334,Computer and electronic products,273.6,6
6,A,2020,2020,334,Gross operating surplus,98.0,6
6,A,2020,2020,335,Compensation of employees,37.4,6
6,A,2020,2020,335,"Electrical equipment, appliances, and components",57.7,6
6,A,2020,2020,335,Taxes on production and imports less subsidies,-0.6,6
6,A,2020,2020,335,Gross operating surplus,20.9,6
6,A,2020,2020,3361MV,Taxes on production and imports less subsidies,1.6,6
6,A,2020,2020,3361MV,Compensation of employees,72.9,6
6,A,2020,2020,3361MV,"Motor vehicles, bodies and trailers, and parts",142.6,6
6,A,2020,2020,3361MV,Gross operating surplus,68.1,6
6,A,2020,2020,3364OT,Gross operating surplus,58.4,6
6,A,2020,2020,3364OT,Taxes on production and imports less subsidies,1.1,6
6,A,2020,2020,3364OT,Compensation of employees,84.3,6
6,A,2020,2020,3364OT,Other transportation equipment,143.7,6
6,A,2020,2020,337,Gross operating surplus,9.4,6
6,A,2020,2020,337,Taxes on production and imports less subsidies,-1.7,6
6,A,2020,2020,337,Compensation of employees,21.8,6
6,A,2020,2020,337,Furniture and related products,29.5,6
6,A,2020,2020,339,Gross operating surplus,38.0,6
6,A,2020,2020,339,Miscellaneous manufacturing,92.0,6
6,A,2020,2020,339,Compensation of employees,56.1,6
6,A,2020,2020,339,Taxes on production and imports less subsidies,-2.2,6
6,A,2020,2020,33DG,Taxes on production and imports less subsidies,-5.6,6
6,A,2020,2020,33DG,Gross operating surplus,477.8,6
6,A,2020,2020,33DG,Durable goods,1200.2,6
6,A,2020,2020,33DG,Compensation of employees,728.0,6
6,A,2020,2020,42,Gross operating surplus,509.7,6
6,A,2020,2020,42,Wholesale trade,1301.8,6
6,A,2020,2020,42,Compensation of employees,562.3,6
6,A,2020,2020,42,Taxes on production and imports less subsidies,229.7,6
6,A,2020,2020,441,Motor vehicle and parts dealers,255.3,6
6,A,2020,2020,441,Compensation of employees,128.4,6
6,A,2020,2020,441,Taxes on production and imports less subsidies,36.8,6
6,A,2020,2020,441,Gross operating surplus,90.1,6
6,A,2020,2020,445,Compensation of employees,113.6,6
6,A,2020,2020,445,Food and beverage stores,191.2,6
6,A,2020,2020,445,Gross operating surplus,55.2,6
6,A,2020,2020,445,Taxes on production and imports less subsidies,22.4,6
6,A,2020,2020,44RT,Taxes on production and imports less subsidies,209.6,6
6,A,2020,2020,44RT,Gross operating surplus,454.2,6
6,A,2020,2020,44RT,Retail trade,1333.1,6
6,A,2020,2020,44RT,Compensation of employees,669.2,6
6,A,2020,2020,452,Taxes on production and imports less subsidies,42.6,6
6,A,2020,2020,452,Gross operating surplus,19.5,6
6,A,2020,2020,452,General merchandise stores,162.2,6
6,A,2020,2020,452,Compensation of employees,100.2,6
6,A,2020,2020,481,Taxes on production and imports less subsidies,-5.8,6
6,A,2020,2020,481,Gross operating surplus,12.2,6
6,A,2020,2020,481,Air transportation,63.8,6
6,A,2020,2020,481,Compensation of employees,57.4,6
6,A,2020,2020,482,Gross operating surplus,23.3,6
6,A,2020,2020,482,Rail transportation,41.8,6
6,A,2020,2020,482,Compensation of employees,20.3,6
6,A,2020,2020,482,Taxes on production and imports less subsidies,-1.8,6
6,A,2020,2020,483,Compensation of employees,7.2,6
6,A,2020,2020,483,Water transportation,12.8,6
6,A,2020,2020,483,Gross operating surplus,4.9,6
6,A,2020,2020,483,Taxes on production and imports less subsidies,0.7,6
6,A,2020,2020,484,Compensation of employees,109.3,6
6,A,2020,2020,484,Truck transportation,196.6,6
6,A,2020,2020,484,Gross operating surplus,91.6,6
6,A,2020,2020,484,Taxes on production and imports less subsidies,-4.3,6
6,A,2020,2020,485,Compensation of employees,22.5,6
6,A,2020,2020,485,Transit and ground passenger transportation,40.7,6
6,A,2020,2020,485,Gross operating surplus,17.8,6
6,A,2020,2020,485,Taxes on production and imports less subsidies,0.5,6
6,A,2020,2020,486,Compensation of employees,8.5,6
6,A,2020,2020,486,Pipeline transportation,38.5,6
6,A,2020,2020,486,Gross operating surplus,26.1,6
6,A,2020,2020,486,Taxes on production and imports less subsidies,3.9,6
6,A,2020,2020,487OS,Gross operating surplus,56.6,6
6,A,2020,2020,487OS,Taxes on production and imports less subsidies,-2.0,6
6,A,2020,2020,487OS,Compensation of employees,108.2,6
6,A,2020,2020,487OS,Other transportation and support activities,162.9,6
6,A,2020,2020,48TW,Taxes on production and imports less subsidies,-9.0,6
6,A,2020,2020,48TW,Compensation of employees,410.2,6
6,A,2020,2020,48TW,Transportation and warehousing,638.7,6
6,A,2020,2020,48TW,Gross operating surplus,237.5,6
6,A,2020,2020,493,Taxes on production and imports less subsidies,-0.1,6
6,A,2020,2020,493,Compensation of employees,76.9,6
6,A,2020,2020,493,Warehousing and storage,81.6,6
6,A,2020,2020,493,Gross operating surplus,4.8,6
6,A,2020,2020,4A0,Gross operating surplus,289.4,6
6,A,2020,2020,4A0,Other retail,724.4,6
6,A,2020,2020,4A0,Compensation of employees,327.1,6
6,A,2020,2020,4A0,Taxes on production and imports less subsidies,107.9,6
6,A,2020,2020,51,Taxes on production and imports less subsidies,53.9,6
6,A,2020,2020,51,Gross operating surplus,701.7,6
6,A,2020,2020,51,Information,1181.3,6
6,A,2020,2020,51,Compensation of employees,425.7,6
6,A,2020,2020,511,Gross operating surplus,167.8,6
6,A,2020,2020,511,"Publishing industries, except internet (includes software)",303.1,6
6,A,2020,2020,511,Compensation of employees,131.8,6
6,A,2020,2020,511,Taxes on production and imports less subsidies,3.5,6
6,A,2020,2020,512,Gross operating surplus,38.8,6
6,A,2020,2020,512,Motion picture and sound recording industries,75.8,6
6,A,2020,2020,512,Compensation of employees,33.3,6
6,A,2020,2020,512,Taxes on production and imports less subsidies,3.7,6
6,A,2020,2020,513,Gross operating surplus,331.1,6
6,A,2020,2020,513,Broadcasting and telecommunications,487.1,6
6,A,2020,2020,513,Compensation of employees,113.4,6
6,A,2020,2020,513,Taxes on production and imports less subsidies,42.6,6
6,A,2020,2020,514,"Data processing, internet publishing, and other information services",315.3,6
6,A,2020,2020,514,Compensation of employees,147.1,6
6,A,2020,2020,514,Taxes on production and imports less subsidies,4.1,6
6,A,2020,2020,514,Gross operating surplus,164.0,6
6,A,2020,2020,52,Finance and insurance,1718.2,6
6,A,2020,2020,52,Compensation of employees,912.3,6
6,A,2020,2020,52,Gross operating surplus,739.6,6
6,A,2020,2020,52,Taxes on production and imports less subsidies,66.3,6
6,A,2020,2020,521CI,Taxes on production and imports less subsidies,18.8,6
6,A,2020,2020,521CI,Gross operating surplus,434.7,6
6,A,2020,2020,521CI,"Federal Reserve banks, credit intermediation, and related activities",772.8,6
6,A,2020,2020,521CI,Compensation of employees,319.3,6
6,A,2020,2020,523,Taxes on production and imports less subsidies,3.0,6
6,A,2020,2020,523,Gross operating surplus,33.4,6
6,A,2020,2020,523,"Securities, commodity contracts, and investments",310.0,6
6,A,2020,2020,523,Compensation of employees,273.7,6
6,A,2020,2020,524,Gross operating surplus,274.1,6
6,A,2020,2020,524,Insurance carriers and related activities,634.3,6
6,A,2020,2020,524,Compensation of employees,315.9,6
6,A,2020,2020,524,Taxes on production and imports less subsidies,44.3,6
6,A,2020,2020,525,Compensation of employees,3.4,6
6,A,2020,2020,525,"Funds, trusts, and other financial vehicles",1.1,6
6,A,2020,2020,525,Gross operating surplus,-2.6,6
6,A,2020,2020,525,Taxes on production and imports less subsidies,0.3,6
6,A,2020,2020,53,Compensation of employees,169.3,6
6,A,2020,2020,53,Real estate and rental and leasing,2910.6,6
6,A,2020,2020,53,Gross operating surplus,2442.0,6
6,A,2020,2020,53,Taxes on production and imports less subsidies,299.2,6
6,A,2020,2020,531,Compensation of employees,133.0,6
6,A,2020,2020,531,Real estate,2665.6,6
6,A,2020,2020,531,Gross operating surplus,2252.9,6
6,A,2020,2020,531,Taxes on production and imports less subsidies,279.7,6
6,A,2020,2020,532RL,Taxes on production and imports less subsidies,19.5,6
6,A,2020,2020,532RL,Compensation of employees,36.4,6
6,A,2020,2020,532RL,Rental and leasing services and lessors of intangible assets,245.0,6
6,A,2020,2020,532RL,Gross operating surplus,189.1,6
6,A,2020,2020,54,Compensation of employees,1178.4,6
6,A,2020,2020,54,Taxes on production and imports less subsidies,-21.9,6
6,A,2020,2020,54,"Professional, scientific, and technical services",1673.3,6
6,A,2020,2020,54,Gross operating surplus,516.9,6
6,A,2020,2020,5411,Taxes on production and imports less subsidies,6.4,6
6,A,2020,2020,5411,Compensation of employees,146.8,6
6,A,2020,2020,5411,Legal services,288.5,6
6,A,2020,2020,5411,Gross operating surplus,135.3,6
6,A,2020,2020,5412OP,Taxes on production and imports less subsidies,-25.5,6
6,A,2020,2020,5412OP,Compensation of employees,704.2,6
6,A,2020,2020,5412OP,"Miscellaneous professional, scientific, and technical services",991.5,6
6,A,2020,2020,5412OP,Gross operating surplus,312.8,6
6,A,2020,2020,5415,Compensation of employees,327.4,6
6,A,2020,2020,5415,Gross operating surplus,68.8,6
6,A,2020,2020,5415,Computer systems design and related services,393.4,6
6,A,2020,2020,5415,Taxes on production and imports less subsidies,-2.8,6
6,A,2020,2020,55,Taxes on production and imports less subsidies,8.3,6
6,A,2020,2020,55,Gross operating surplus,38.6,6
6,A,2020,2020,55,Management of companies and enterprises,403.9,6
6,A,2020,2020,55,Compensation of employees,357.0,6
6,A,2020,2020,56,Taxes on production and imports less subsidies,-12.1,6
6,A,2020,2020,56,Gross operating surplus,175.2,6
6,A,2020,2020,56,Administrative and waste management services,648.9,6
6,A,2020,2020,56,Compensation of employees,485.8,6
6,A,2020,2020,561,Gross operating surplus,151.6,6
6,A,2020,2020,561,Administrative and support services,588.1,6
6,A,2020,2020,561,Compensation of employees,450.4,6
6,A,2020,2020,561,Taxes on production and imports less subsidies,-13.9,6
6,A,2020,2020,562,Compensation of employees,35.4,6
6,A,2020,2020,562,Waste management and remediation services,60.9,6
6,A,2020,2020,562,Gross operating surplus,23.6,6
6,A,2020,2020,562,Taxes on production and imports less subsidies,1.8,6
6,A,2020,2020,6,Taxes on production and imports less subsidies,-53.6,6
6,A,2020,2020,6,Compensation of employees,1577.6,6
6,A,2020,2020,6,"Educational services, health care, and social assistance",1870.0,6
6,A,2020,2020,6,Gross operating surplus,346.0,6
6,A,2020,2020,61,Compensation of employees,215.5,6
6,A,2020,2020,61,Educational services,255.5,6
6,A,2020,2020,61,Taxes on production and imports less subsidies,5.6,6
6,A,2020,2020,61,Gross operating surplus,34.4,6
6,A,2020,2020,62,Compensation of employees,1362.1,6
6,A,2020,2020,62,Taxes on production and imports less subsidies,-59.2,6
6,A,2020,2020,62,Health care and social assistance,1614.6,6
6,A,2020,2020,62,Gross operating surplus,311.7,6
6,A,2020,2020,621,Ambulatory health care services,762.2,6
6,A,2020,2020,621,Compensation of employees,620.5,6
6,A,2020,2020,621,Taxes on production and imports less subsidies,-55.6,6
6,A,2020,2020,621,Gross operating surplus,197.2,6
6,A,2020,2020,622,Taxes on production and imports less subsidies,4.7,6
6,A,2020,2020,622,Compensation of employees,445.4,6
6,A,2020,2020,622,Hospitals,538.4,6
6,A,2020,2020,622,Gross operating surplus,88.2,6
6,A,2020,2020,623,Taxes on production and imports less subsidies,-3.1,6
6,A,2020,2020,623,Compensation of employees,156.8,6
6,A,2020,2020,623,Nursing and residential care facilities,164.6,6
6,A,2020,2020,623,Gross operating surplus,10.8,6
6,A,2020,2020,624,Gross operating surplus,15.4,6
6,A,2020,2020,624,Taxes on production and imports less subsidies,-5.3,6
6,A,2020,2020,624,Compensation of employees,139.4,6
6,A,2020,2020,624,Social assistance,149.5,6
6,A,2020,2020,7,Taxes on production and imports less subsidies,50.1,6
6,A,2020,2020,7,Compensation of employees,440.2,6
6,A,2020,2020,7,"Arts, entertainment, recreation, accommodation, and food services",693.4,6
6,A,2020,2020,7,Gross operating surplus,203.1,6
6,A,2020,2020,71,Taxes on production and imports less subsidies,15.6,6
6,A,2020,2020,71,Gross operating surplus,53.5,6
6,A,2020,2020,71,Compensation of employees,101.7,6
6,A,2020,2020,71,"Arts, entertainment, and recreation",170.9,6
6,A,2020,2020,711AS,Gross operating surplus,41.9,6
6,A,2020,2020,711AS,"Performing arts, spectator sports, museums, and related activities",100.2,6
6,A,2020,2020,711AS,Compensation of employees,54.0,6
6,A,2020,2020,711AS,Taxes on production and imports less subsidies,4.3,6
6,A,2020,2020,713,Gross operating surplus,11.6,6
6,A,2020,2020,713,"Amusements, gambling, and recreation industries",70.7,6
6,A,2020,2020,713,Compensation of employees,47.8,6
6,A,2020,2020,713,Taxes on production and imports less subsidies,11.3,6
6,A,2020,2020,72,Taxes on production and imports less subsidies,34.5,6
6,A,2020,2020,72,Compensation of employees,338.5,6
6,A,2020,2020,72,Accommodation and food services,522.6,6
6,A,2020,2020,72,Gross operating surplus,149.6,6
6,A,2020,2020,721,Taxes on production and imports less subsidies,20.4,6
6,A,2020,2020,721,Compensation of employees,67.8,6
6,A,2020,2020,721,Accommodation,126.5,6
6,A,2020,2020,721,Gross operating surplus,38.4,6
6,A,2020,2020,722,Gross operating surplus,111.2,6
6,A,2020,2020,722,Compensation of employees,270.7,6
6,A,2020,2020,722,Food services and drinking places,396.1,6
6,A,2020,2020,722,Taxes on production and imports less subsidies,14.1,6
6,A,2020,2020,81,Taxes on production and imports less subsidies,2.1,6
6,A,2020,2020,81,Gross operating surplus,111.5,6
6,A,2020,2020,81,"Other services, except government",450.6,6
6,A,2020,2020,81,Compensation of employees,337.1,6
6,A,2020,2020,FIRE,Taxes on production and imports less subsidies,365.5,6
6,A,2020,2020,FIRE,Compensation of employees,1081.7,6
6,A,2020,2020,FIRE,Gross operating surplus,3181.6,6
6,A,2020,2020,FIRE,"Finance, insurance, real estate, rental, and leasing",4628.8,6
6,A,2020,2020,G,Government,2712.4,6
6,A,2020,2020,G,Compensation of employees,2141.6,6
6,A,2020,2020,G,Taxes on production and imports less subsidies,-46.0,6
6,A,2020,2020,G,Gross operating surplus,616.8,6
6,A,2020,2020,GDP,Compensation of employees,11604.0,6
6,A,2020,2020,GDP,Gross domestic product,21354.1,6
6,A,2020,2020,GDP,Gross operating surplus,8927.3,6
6,A,2020,2020,GDP,Taxes on production and imports less subsidies,822.8,6
6,A,2020,2020,GF,Compensation of employees,550.5,6
6,A,2020,2020,GF,Federal,859.7,6
6,A,2020,2020,GF,Gross operating surplus,316.3,6
6,A,2020,2020,GF,Taxes on production and imports less subsidies,-7.1,6
6,A,2020,2020,GFE,Compensation of employees,63.3,6
6,A,2020,2020,GFE,Government enterprises,72.3,6
6,A,2020,2020,GFE,Gross operating surplus,16.2,6
6,A,2020,2020,GFE,Taxes on production and imports less subsidies,-7.1,6
6,A,2020,2020,GFG,Compensation of employees,487.2,6
6,A,2020,2020,GFG,Gross operating surplus,300.2,6
6,A,2020,2020,GFG,General government,787.4,6
6,A,2020,2020,GFGD,Compensation of employees,280.2,6
6,A,2020,2020,GFGD,Gross operating surplus,170.7,6
6,A,2020,2020,GFGD,National defense,450.9,6
6,A,2020,2020,GFGN,Compensation of employees,207.0,6
6,A,2020,2020,GFGN,Nondefense,336.5,6
6,A,2020,2020,GFGN,Gross operating surplus,129.5,6
6,A,2020,2020,GSL,Compensation of employees,1591.1,6
6,A,2020,2020,GSL,State and local,1852.7,6
6,A,2020,2020,GSL,Gross operating surplus,300.5,6
6,A,2020,2020,GSL,Taxes on production and imports less subsidies,-38.9,6
6,A,2020,2020,GSLE,Taxes on production and imports less subsidies,-38.9,6
6,A,2020,2020,GSLE,Compensation of employees,115.9,6
6,A,2020,2020,GSLE,Government enterprises,141.5,6
6,A,2020,2020,GSLE,Gross operating surplus,64.4,6
6,A,2020,2020,GSLG,Compensation of employees,1475.2,6
6,A,2020,2020,GSLG,General government,1711.3,6
6,A,2020,2020,GSLG,Gross operating surplus,236.0,6
6,A,2020,2020,HS,Compensation of employees,21.2,6
6,A,2020,2020,HS,Housing,2060.7,6
6,A,2020,2020,HS,Taxes on production and imports less subsidies,266.7,6
6,A,2020,2020,HS,Gross operating surplus,1772.8,6
6,A,2020,2020,ICT,Gross operating surplus,748.8,6
6,A,2020,2020,ICT,Information-communications-technology-producing industries <sup>3</sup>,1581.7,6
6,A,2020,2020,ICT,Compensation of employees,782.1,6
6,A,2020,2020,ICT,Taxes on production and imports less subsidies,50.8,6
6,A,2020,2020,ORE,Gross operating surplus,480.2,6
6,A,2020,2020,ORE,Taxes on production and imports less subsidies,13.0,6
6,A,2020,2020,ORE,Compensation of employees,111.7,6
6,A,2020,2020,ORE,Other real estate,604.9,6
6,A,2020,2020,PGOOD,Taxes on production and imports less subsidies,-20.2,6
6,A,2020,2020,PGOOD,Compensation of employees,1843.8,6
6,A,2020,2020,PGOOD,Private goods-producing industries <sup>1</sup>,3472.1,6
6,A,2020,2020,PGOOD,Gross operating surplus,1648.5,6
6,A,2020,2020,PROF,Taxes on production and imports less subsidies,-25.7,6
6,A,2020,2020,PROF,Compensation of employees,2021.1,6
6,A,2020,2020,PROF,Professional and business services,2726.1,6
6,A,2020,2020,PROF,Gross operating surplus,730.7,6
6,A,2020,2020,PSERV,Private services-producing industries <sup>2</sup>,15169.6,6
6,A,2020,2020,PSERV,Gross operating surplus,6662.0,6
6,A,2020,2020,PSERV,Taxes on production and imports less subsidies,888.9,6
6,A,2020,2020,PSERV,Compensation of employees,7618.7,6
6,A,2020,2020,PVT,Private industries,18641.7,6
6,A,2020,2020,PVT,Gross operating surplus,8310.5,6
6,A,2020,2020,PVT,Taxes on production and imports less subsidies,868.7,6
